  -33122   1.6700   0.997428 2.867677e+05 286030 
   13224   1.6700   1.002030 5.384639e+05 539557 
  -13224   1.6700   0.997454 5.384639e+05 537093 
   30223   1.6700   0.999708 1.693065e+06 1692571 
    3334   1.6720   1.001309 7.033636e+05 704284 
   -3334   1.6720   0.997636 7.033636e+05 701701 
   10115   1.6720   0.999949 2.257250e+06 2257135 
  -10215   1.6720   0.999986 2.257250e+06 2257219 
   10215   1.6720   0.999539 2.257250e+06 2256210 
    2216   1.6750   0.998899 8.901383e+05 889158 
   -2216   1.6750   1.000315 8.901383e+05 890419 
    2116   1.6750   1.000850 8.901383e+05 890895 
   -2116   1.6750   1.000612 8.901383e+05 890683 
  100333   1.6800   1.000798 5.782265e+05 578688 
   12216   1.6850   1.000048 7.844286e+05 784466 
  -12216   1.6850   1.002128 7.844286e+05 786098 
   12116   1.6850   1.000258 7.844286e+05 784631 
  -12116   1.6850   1.001103 7.844286e+05 785294 
    -217   1.6890   0.999586 1.856134e+06 1855366 
     117   1.6890   0.999140 1.856134e+06 1854537 
     217   1.6890   1.000262 1.856134e+06 1856621 
  203312   1.6900   1.005879 1.883686e+05 189476 
 -203312   1.6900   1.003044 1.883686e+05 188942 
   13124   1.6900   0.997887 4.648324e+05 463850 
  -13124   1.6900   0.999644 4.648324e+05 464667 
  203322   1.6900   1.003899 1.883686e+05 189103 
 -203322   1.6900   1.004191 1.883686e+05 189158 
   42212   1.7100   0.999914 2.382314e+05 238211 
  -42212   1.7100   1.000867 2.382314e+05 238438 
   11114   1.7100   1.000731 5.068163e+05 507187 
  -11114   1.7100   1.002111 5.068163e+05 507886 
   42112   1.7100   1.003528 2.382314e+05 239072 
  -42112   1.7100   0.999196 2.382314e+05 238040 
   12114   1.7100   0.999599 5.068163e+05 506613 
  -12114   1.7100   1.001300 5.068163e+05 507475 
   12214   1.7100   1.000082 5.068163e+05 506858 
  -12214   1.7100   0.998449 5.068163e+05 506030 
   12224   1.7100   0.999850 5.068163e+05 506740 
  -12224   1.7100   1.002154 5.068163e+05 507908 
  -30323   1.7180   0.999764 7.824014e+05 782217 
  -30313   1.7180   0.999505 7.824014e+05 782014 
   30313   1.7180   0.998353 7.824014e+05 781113 
   30323   1.7180   0.999372 7.824014e+05 781910 
  -30213   1.7200   1.001281 9.815482e+05 982806 
   30113   1.7200   0.998904 9.815482e+05 980472 
   21214   1.7200   1.000321 5.196290e+05 519796 
  -21214   1.7200   0.998982 5.196290e+05 519100 
   30213   1.7200   0.999702 9.815482e+05 981256 
   22124   1.7200   0.999478 5.196290e+05 519358 
  -22124   1.7200   0.998965 5.196290e+05 519091 
   32124   1.7200   1.004351 5.050733e+05 507271 
  -32124   1.7200   1.000930 5.050733e+05 505543 
   31214   1.7200   1.000776 5.050733e+05 505465 
  -31214   1.7200   1.001047 5.050733e+05 505602 
   10331   1.7230   1.000676 2.121057e+05 212249 
   23222   1.7500   0.995373 1.768804e+05 176062 
  -23222   1.7500   0.999489 1.768804e+05 176790 
   23112   1.7500   1.002169 1.768804e+05 177264 
  -23112   1.7500   0.996498 1.768804e+05 176261 
   23212   1.7500   0.998794 1.768804e+05 176667 
  -23212   1.7500   0.996764 1.768804e+05 176308 
  -10315   1.7730   1.000845 4.953154e+05 495734 
  -10325   1.7730   1.003227 4.953154e+05 496914 
   10315   1.7730   0.998848 4.953154e+05 494745 
   10325   1.7730   1.000827 4.953154e+05 495725 
    3226   1.7750   0.999218 4.780637e+05 477690 
   -3226   1.7750   0.998087 4.780637e+05 477149 
    3216   1.7750   0.998516 4.778980e+05 477189 
   -3216   1.7750   0.999433 4.778980e+05 477627 
    3116   1.7750   0.997520 4.780325e+05 476847 
   -3116   1.7750   1.000053 4.780325e+05 478058 
    -327   1.7760   0.998195 7.176040e+05 716309 
     327   1.7760   0.998933 7.176040e+05 716838 
     317   1.7760   0.999639 7.176040e+05 717345 
    -317   1.7760   0.997762 7.176040e+05 715998 
   43122   1.8000   1.000677 1.501064e+05 150208 
  -43122   1.8000   0.994655 1.501064e+05 149304 
   53122   1.8100   0.998449 1.339097e+05 133702 
  -53122   1.8100   0.997650 1.339097e+05 133595 
 9010211   1.8120   0.992100 1.107872e+05 109912 
 9010111   1.8120   0.994871 1.107872e+05 110219 
-9010211   1.8120   0.997814 1.107872e+05 110545 
   20325   1.8190   0.999956 5.425778e+05 542554 
  -20325   1.8190   1.001650 5.425778e+05 543473 
   20315   1.8190   1.000244 5.425778e+05 542710 
  -20315   1.8190   0.999495 5.425778e+05 542304 
    3126   1.8200   1.000915 3.566425e+05 356969 
   -3126   1.8200   0.999098 3.566425e+05 356321 
   13324   1.8230   1.001488 2.654380e+05 265833 
  -13324   1.8230   0.999748 2.654380e+05 265371 
   13314   1.8230   1.003131 2.654380e+05 266269 
  -13314   1.8230   0.999902 2.654380e+05 265412 
   13126   1.8300   1.000513 3.124437e+05 312604 
  -13126   1.8300   1.000734 3.124437e+05 312673 
     337   1.8540   0.999363 4.402154e+05 439935 
    -411   1.8600   0.997612 5.800051e+04 57862 
     421   1.8600   0.987543 5.800051e+04 57278 
     411   1.8600   0.990733 5.800051e+04 57463 
   11112   1.8600   0.999547 1.301220e+05 130063 
  -11112   1.8600   0.999877 1.301220e+05 130106 
   11212   1.8600   1.000584 1.301220e+05 130198 
  -11212   1.8600   0.997095 1.301220e+05 129744 
   12122   1.8600   1.001852 1.301220e+05 130363 
  -12122   1.8600   0.999355 1.301220e+05 130038 
   12222   1.8600   1.001729 1.301220e+05 130347 
  -12222   1.8600   1.000093 1.301220e+05 130134 
    -421   1.8600   0.994957 5.800051e+04 57708 
 9902114   1.8750   0.997702 2.528611e+05 252280 
-9902114   1.8750   1.001170 2.528611e+05 253157 
 9902214   1.8750   0.998639 2.528611e+05 252517 
-9902214   1.8750   0.999359 2.528611e+05 252699 
    2126   1.8800   1.000035 3.080723e+05 308083 
   -2126   1.8800   0.999233 3.080723e+05 307836 
    1116   1.8800   1.000340 3.080723e+05 308177 
   -1116   1.8800   0.999054 3.080723e+05 307781 
 9952212   1.8800   0.996620 1.057735e+05 105416 
-9952212   1.8800   0.996772 1.057735e+05 105432 
 9952112   1.8800   0.993151 1.057735e+05 105049 
-9952112   1.8800   0.996422 1.057735e+05 105395 
    2226   1.8800   0.999661 3.080723e+05 307968 
   -2226   1.8800   0.998074 3.080723e+05 307479 
    1216   1.8800   0.998068 3.080723e+05 307477 
   -1216   1.8800   1.002937 3.080723e+05 308977 
   23124   1.8900   1.000870 1.915704e+05 191737 
  -23124   1.8900   0.997874 1.915704e+05 191163 
 9962212   1.8950   0.999165 8.251692e+04 82448 
-9962212   1.8950   0.997214 8.251692e+04 82287 
 9962112   1.8950   0.997965 8.251692e+04 82349 
-9962112   1.8950   0.999674 8.251692e+04 82490 
   22222   1.9000   1.001607 1.377506e+05 137972 
  -22222   1.9000   1.003872 1.377506e+05 138284 
 9912214   1.9000   1.002899 1.763348e+05 176846 
-9912214   1.9000   1.001958 1.763348e+05 176680 
 9912114   1.9000   0.997495 1.763348e+05 175893 
-9912114   1.9000   0.997489 1.763348e+05 175892 
   22122   1.9000   1.005375 1.377506e+05 138491 
  -22122   1.9000   1.000322 1.377506e+05 137795 
   21212   1.9000   1.003386 1.377506e+05 138217 
  -21212   1.9000   1.002471 1.377506e+05 138091 
   21112   1.9000   1.008649 1.377506e+05 138942 
  -21112   1.9000   1.001331 1.377506e+05 137934 
   13116   1.9150   1.003175 2.105028e+05 211171 
  -13116   1.9150   0.996557 2.105028e+05 209778 
   13216   1.9150   1.001213 2.104836e+05 210739 
  -13216   1.9150   1.000126 2.104836e+05 210510 
   13226   1.9150   0.998517 2.105071e+05 210195 
  -13226   1.9150   1.001044 2.105071e+05 210727 
   22224   1.9200   0.999128 1.989816e+05 198808 
  -22224   1.9200   0.997710 1.989816e+05 198526 
   22214   1.9200   0.999997 1.989816e+05 198981 
  -22214   1.9200   1.001223 1.989816e+05 199225 
   22114   1.9200   1.002369 1.989816e+05 199453 
  -22114   1.9200   0.996233 1.989816e+05 198232 
   21114   1.9200   1.000500 1.989816e+05 199081 
  -21114   1.9200   1.001851 1.989816e+05 199350 
    1118   1.9300   1.002006 3.141477e+05 314778 
   -1118   1.9300   1.002570 3.141477e+05 314955 
    2118   1.9300   1.000332 3.141477e+05 314252 
   -2118   1.9300   1.003490 3.141477e+05 315244 
    2228   1.9300   1.003805 3.141477e+05 315343 
   -2228   1.9300   0.999476 3.141477e+05 313983 
    2218   1.9300   1.001322 3.141477e+05 314563 
   -2218   1.9300   0.999622 3.141477e+05 314029 
   23114   1.9400   0.993502 1.435498e+05 142617 
  -23114   1.9400   0.996107 1.435498e+05 142991 
   23214   1.9400   0.993299 1.434594e+05 142498 
  -23214   1.9400   0.999175 1.434594e+05 143341 
   23224   1.9400   0.995113 1.435676e+05 142866 
  -23224   1.9400   0.993344 1.435676e+05 142612 
 9050225   1.9440   0.997233 4.294702e+05 428282 
  103316   1.9500   0.998823 1.647790e+05 164585 
 -103316   1.9500   1.003647 1.647790e+05 165380 
  103326   1.9500   1.004552 1.647790e+05 165529 
 -103326   1.9500   1.004715 1.647790e+05 165556 
   11116   1.9500   1.000075 2.383302e+05 238348 
  -11116   1.9500   1.000444 2.383302e+05 238436 
   11216   1.9500   0.999378 2.383302e+05 238182 
  -11216   1.9500   0.999429 2.383302e+05 238194 
   12126   1.9500   1.000037 2.383302e+05 238339 
  -12126   1.9500   0.999479 2.383302e+05 238206 
   12226   1.9500   1.003499 2.383302e+05 239164 
  -12226   1.9500   0.998438 2.383302e+05 237958 
    -431   1.9683   1.002676 3.043655e+04 30518 
     431   1.9683   1.005403 3.043655e+04 30601 
 9902218   1.9900   0.999335 2.533826e+05 253214 
-9902218   1.9900   0.997843 2.533826e+05 252836 
 9902118   1.9900   0.997638 2.533826e+05 252784 
-9902118   1.9900   1.002421 2.533826e+05 253996 
     219   1.9950   1.000119 6.325400e+05 632615 
     119   1.9950   1.000544 6.325400e+05 632884 
    -219   1.9950   1.001202 6.325400e+05 633300 
     423   2.0000   0.995957 7.554944e+04 75244 
 9922114   2.0000   1.003688 1.527566e+05 153320 
-9922114   2.0000   0.999348 1.527566e+05 152657 
 9922214   2.0000   1.000494 1.527566e+05 152832 
-9922214   2.0000   0.997698 1.527566e+05 152405 
    -413   2.0000   0.999584 7.554944e+04 75518 
     413   2.0000   1.000299 7.554944e+04 75572 
    -423   2.0000   1.004892 7.554944e+04 75919 
 9060225   2.0100   1.001950 1.836579e+05 184016 
     229   2.0180   1.000741 3.996109e+05 399907 
  203316   2.0250   1.004593 1.226746e+05 123238 
 -203316   2.0250   1.003892 1.226746e+05 123152 
  203326   2.0250   0.997509 1.226746e+05 122369 
 -203326   2.0250   0.996718 1.226746e+05 122272 
    3228   2.0300   1.000940 1.491977e+05 149338 
   -3228   2.0300   1.006088 1.491977e+05 150106 
    3218   2.0300   1.001161 1.491559e+05 149329 
   -3218   2.0300   1.000772 1.491559e+05 149271 
    3118   2.0300   0.992739 1.491903e+05 148107 
   -3118   2.0300   0.999602 1.491903e+05 149131 
     329   2.0450   1.000148 3.764225e+05 376478 
     319   2.0450   1.000296 3.764225e+05 376534 
    -319   2.0450   1.001901 3.764225e+05 377138 
    -329   2.0450   1.001160 3.764225e+05 376859 
 9972212   2.1000   1.017240 3.728420e+04 37927 
-9972212   2.1000   1.013834 3.728420e+04 37800 
 9922116   2.1000   0.998368 1.078700e+05 107694 
-9922116   2.1000   0.999629 1.078700e+05 107830 
 9922216   2.1000   1.001400 1.078700e+05 108021 
-9922216   2.1000   1.002225 1.078700e+05 108110 
    3128   2.1000   0.995930 8.195255e+04 81619 
   -3128   2.1000   0.986595 8.195255e+04 80854 
 9972112   2.1000   1.015792 3.728420e+04 37873 
-9972112   2.1000   1.013378 3.728420e+04 37783 
   23126   2.1100   1.008002 8.028948e+04 80932 
  -23126   2.1100   0.998973 8.028948e+04 80207 
     433   2.1121   0.993963 3.856382e+04 38331 
    -433   2.1121   0.988465 3.856382e+04 38119 
 9932214   2.1200   0.988436 8.213585e+04 81186 
-9932214   2.1200   0.991151 8.213585e+04 81409 
 9932114   2.1200   0.992746 8.213585e+04 81540 
-9932114   2.1200   0.991272 8.213585e+04 81419 
    1218   2.1800   0.990690 1.012991e+05 100356 
   -1218   2.1800   0.994737 1.012991e+05 100766 
    2128   2.1800   0.994955 1.012991e+05 100788 
   -2128   2.1800   0.994402 1.012991e+05 100732 
19922119   2.2200   0.996800 7.848913e+04 78238 
-19922119   2.2200   0.994698 7.848913e+04 78073 
19922219   2.2200   0.998979 7.848913e+04 78409 
-19922219   2.2200   0.997208 7.848913e+04 78270 
19932219   2.2500   1.003913 6.100731e+04 61246 
-19932219   2.2500   1.003585 6.100731e+04 61226 
 9903118   2.2500   0.987698 4.849659e+04 47900 
-9903118   2.2500   1.000070 4.849659e+04 48500 
 9903218   2.2500   0.995596 4.849659e+04 48283 
-9903218   2.2500   0.991492 4.849659e+04 48084 
 9903228   2.2500   0.996936 4.849659e+04 48348 
-9903228   2.2500   0.989204 4.849659e+04 47973 
19932119   2.2500   1.011354 6.100731e+04 61700 
-19932119   2.2500   1.010256 6.100731e+04 61633 
  203338   2.2520   1.014227 3.710806e+04 37636 
 -203338   2.2520   1.018808 3.710806e+04 37806 
    4122   2.2865   1.032716 8.970517e+03 9264 
   -4122   2.2865   1.057799 8.970517e+03 9489 
 9080225   2.2970   0.981374 4.025682e+04 39507 
   10431   2.3177   1.150599 3.711110e+03 4270 
  -10431   2.3177   1.152485 3.711110e+03 4277 
   10411   2.3180   1.124621 3.704360e+03 4166 
   10421   2.3180   1.169433 3.704360e+03 4332 
  -10411   2.3180   1.141088 3.704360e+03 4227 
  -10421   2.3180   1.149456 3.704360e+03 4258 
19903129   2.3500   1.008313 2.507157e+04 25280 
-19903129   2.3500   1.009430 2.507157e+04 25308 
 9090225   2.3500   0.993010 4.045276e+04 40170 
  -10413   2.4214   0.897200 5.926215e+03 5317 
  -10423   2.4214   0.893488 5.926215e+03 5295 
   10423   2.4214   0.889944 5.926215e+03 5274 
   10413   2.4214   0.891632 5.926215e+03 5284 
  -20413   2.4270   0.905294 5.727421e+03 5185 
   20413   2.4270   0.936722 5.727421e+03 5365 
   20423   2.4270   0.890104 5.727421e+03 5098 
  -20423   2.4270   0.891326 5.727421e+03 5105 
    4112   2.4500   0.967228 3.318761e+03 3210 
   -4112   2.4500   1.001578 3.318761e+03 3324 
    4212   2.4500   0.974159 3.318761e+03 3233 
   -4212   2.4500   0.962407 3.318761e+03 3194 
    4222   2.4500   0.994347 3.318761e+03 3300 
   -4222   2.4500   0.973556 3.318761e+03 3231 
   20433   2.4595   0.992576 4.697879e+03 4663 
  -20433   2.4595   1.033445 4.697879e+03 4855 
     425   2.4626   1.019770 7.683107e+03 7835 
    -425   2.4626   1.008056 7.683107e+03 7745 
     415   2.4626   0.996602 7.683107e+03 7657 
    -415   2.4626   0.988793 7.683107e+03 7597 
    4232   2.4700   1.014448 2.937558e+03 2980 
   -4232   2.4700   1.005257 2.937558e+03 2953 
    4132   2.4700   1.034873 2.937558e+03 3040 
   -4132   2.4700   1.003895 2.937558e+03 2949 
    4114   2.5200   1.065616 4.328951e+03 4613 
   -4114   2.5200   1.097725 4.328951e+03 4752 
    4214   2.5200   1.048522 4.328951e+03 4539 
   -4214   2.5200   1.073932 4.328951e+03 4649 
    4224   2.5200   1.103732 4.328951e+03 4778 
   -4224   2.5200   0.857252 4.328951e+03 3711 
   10433   2.5351   0.704349 2.960180e+03 2085 
  -10433   2.5351   0.688810 2.960180e+03 2039 
    -435   2.5719   0.641282 3.938988e+03 2526 
     435   2.5719   0.391471 3.938988e+03 1542 
    4322   2.5800   0.382168 1.499341e+03 573 
   -4322   2.5800   0.382168 1.499341e+03 573 
    4312   2.5800   0.380167 1.499341e+03 570 
   -4312   2.5800   0.389504 1.499341e+03 584 
   14122   2.5922   0.386789 1.390937e+03 538 
  -14122   2.5922   0.376724 1.390937e+03 524 
    4314   2.6459   0.401614 2.001922e+03 804 
   -4314   2.6459   0.128876 2.001922e+03 258 
    4324   2.6459   0.144861 2.001922e+03 290 
   -4324   2.6459   0.146359 2.001922e+03 293 
    4332   2.6952   0.051390 7.394467e+02 38 
   -4332   2.6952   0.054095 7.394467e+02 40 
    4334   2.7659   0.044922 9.572178e+02 43 
   -4334   2.7659   0.053279 9.572178e+02 51 
     441   2.9836   0.032069 6.236513e+01 2 
     443   3.0970   0.064795 9.259982e+01 6 
   10441   3.4148   0.000000 4.262161e+00 0 
   20443   3.5107   0.000000 7.017332e+00 0 
   10443   3.5254   0.000000 6.399408e+00 0 
     445   3.5562   0.000000 8.793019e+00 0 
    4422   3.5980   0.000000 2.706817e+00 0 
   -4422   3.5980   0.000000 2.706817e+00 0 
    4412   3.5980   0.000000 2.706817e+00 0 
   -4412   3.5980   0.000000 2.706817e+00 0 
  100441   3.6392   0.000000 1.045049e+00 0 
    4424   3.6565   0.000000 3.750589e+00 0 
   -4424   3.6565   0.000000 3.750589e+00 0 
    4414   3.6565   0.000000 3.750589e+00 0 
   -4414   3.6565   0.000000 3.750589e+00 0 
  100443   3.6861   0.000000 2.335609e+00 0 
   30443   3.7731   0.000000 1.351561e+00 0 
    4432   3.7866   0.000000 8.278052e-01 0 
   -4432   3.7866   0.000000 8.278052e-01 0 
    4434   3.8247   0.000000 1.303321e+00 0 
   -4434   3.8247   0.000000 1.303321e+00 0 
    4444   4.9159   0.000000 1.294630e-03 0 
   -4444   4.9159   0.000000 1.294630e-03 0 
     511   5.2800   0.000000 3.168848e-05 0 
    -511   5.2800   0.000000 3.168848e-05 0 
     521   5.2800   0.000000 3.168848e-05 0 
    -521   5.2800   0.000000 3.168848e-05 0 
    -513   5.3193   0.000000 7.394387e-05 0 
    -523   5.3193   0.000000 7.394387e-05 0 
     513   5.3193   0.000000 7.394387e-05 0 
     523   5.3193   0.000000 7.394387e-05 0 
    -531   5.3668   0.000000 1.818948e-05 0 
     531   5.3668   0.000000 1.818948e-05 0 
    -533   5.4154   0.000000 3.998821e-05 0 
     533   5.4154   0.000000 3.998821e-05 0 
    5122   5.6195   0.000000 7.214168e-06 0 
   -5122   5.6195   0.000000 7.214168e-06 0 
  -10521   5.6800   0.000000 2.447762e-06 0 
  -10511   5.6800   0.000000 2.447762e-06 0 
   10521   5.6800   0.000000 2.447762e-06 0 
   10511   5.6800   0.000000 2.447762e-06 0 
  -10523   5.7300   0.000000 5.329080e-06 0 
  -10513   5.7300   0.000000 5.329080e-06 0 
   10523   5.7300   0.000000 5.329080e-06 0 
   10513   5.7300   0.000000 5.329080e-06 0 
  -20513   5.7800   0.000000 3.866941e-06 0 
  -20523   5.7800   0.000000 3.866941e-06 0 
   20523   5.7800   0.000000 3.866941e-06 0 
   20513   5.7800   0.000000 3.866941e-06 0 
    5232   5.7900   0.000000 2.417764e-06 0 
   -5232   5.7900   0.000000 2.417764e-06 0 
    5132   5.7900   0.000000 2.417764e-06 0 
   -5132   5.7900   0.000000 2.417764e-06 0 
    5112   5.8100   0.000000 2.126589e-06 0 
   -5112   5.8100   0.000000 2.126589e-06 0 
    5222   5.8100   0.000000 2.126589e-06 0 
   -5222   5.8100   0.000000 2.126589e-06 0 
    5212   5.8100   0.000000 2.126589e-06 0 
   -5212   5.8100   0.000000 2.126589e-06 0 
     515   5.8220   0.000000 4.922456e-06 0 
    -525   5.8220   0.000000 4.922456e-06 0 
