 -100211   1.3000   1.001076 1.503578e+06 1505196 
  100111   1.3000   0.999828 1.503578e+06 1503319 
  100211   1.3000   0.999990 1.503578e+06 1503564 
    3322   1.3180   1.000149 2.715516e+06 2715920 
   -3322   1.3180   0.999741 2.715516e+06 2714812 
    3312   1.3180   0.999313 2.715516e+06 2713650 
   -3312   1.3180   0.999407 2.715516e+06 2713907 
     215   1.3183   0.999569 6.777245e+06 6774326 
     115   1.3183   1.000125 6.777245e+06 6778092 
    -215   1.3183   0.999959 6.777245e+06 6776966 
   10221   1.3500   1.000233 1.131967e+06 1132231 
 9000213   1.3540   0.999701 3.319415e+06 3318424 
 9000113   1.3540   0.999721 3.319415e+06 3318488 
-9000213   1.3540   1.000423 3.319415e+06 3320818 
    3224   1.3850   0.999220 3.708344e+06 3705452 
   -3224   1.3850   1.000064 3.708344e+06 3708583 
    3214   1.3850   1.000335 3.708344e+06 3709587 
   -3214   1.3850   1.000157 3.708344e+06 3708927 
    3114   1.3850   1.000328 3.708344e+06 3709560 
   -3114   1.3850   1.000699 3.708344e+06 3710935 
  -20323   1.4030   1.000166 2.509112e+06 2509528 
  -20313   1.4030   0.999256 2.509112e+06 2507246 
   20313   1.4030   0.999762 2.509112e+06 2508514 
   20323   1.4030   0.999561 2.509112e+06 2508011 
   13122   1.4050   1.000763 1.653692e+06 1654954 
  -13122   1.4050   1.000626 1.653692e+06 1654727 
 9020221   1.4090   1.000195 8.081152e+05 808273 
 -100323   1.4210   1.001561 2.263165e+06 2266697 
 -100313   1.4210   1.000942 2.263165e+06 2265297 
  100313   1.4210   0.998873 2.263165e+06 2260613 
  100323   1.4210   1.000372 2.263165e+06 2264007 
  100223   1.4250   0.999815 2.211814e+06 2211406 
   20333   1.4264   0.999508 2.194114e+06 2193035 
    -325   1.4290   1.000055 3.602682e+06 3602881 
     325   1.4290   1.000718 3.602682e+06 3605269 
    -315   1.4290   0.999349 3.602682e+06 3600338 
     315   1.4290   1.000123 3.602682e+06 3603125 
   12212   1.4400   0.998536 1.352833e+06 1350852 
  -12212   1.4400   1.000691 1.352833e+06 1353768 
   12112   1.4400   0.999620 1.352833e+06 1352318 
  -12112   1.4400   0.999972 1.352833e+06 1352795 
  -10311   1.4530   1.001867 6.276893e+05 628861 
  -10321   1.4530   0.999960 6.276893e+05 627664 
   10321   1.4530   1.001840 6.276893e+05 628844 
   10311   1.4530   1.001279 6.276893e+05 628492 
  100113   1.4650   1.000431 1.757350e+06 1758108 
  100213   1.4650   0.999543 1.757350e+06 1756546 
 -100213   1.4650   1.001418 1.757350e+06 1759842 
  -10211   1.4740   1.000902 5.561715e+05 556673 
   10211   1.4740   0.998084 5.561715e+05 555106 
   10111   1.4740   0.999539 5.561715e+05 555915 
  100331   1.4760   1.000029 5.497938e+05 549810 
 9030221   1.5070   1.002312 4.596682e+05 460731 
    2124   1.5150   1.000546 1.755509e+06 1756468 
   -2124   1.5150   0.999285 1.755509e+06 1754254 
    1214   1.5150   0.999953 1.755509e+06 1755427 
   -1214   1.5150   0.999232 1.755509e+06 1754160 
    3124   1.5200   0.997902 1.705424e+06 1701846 
   -3124   1.5200   0.999167 1.705424e+06 1704003 
     335   1.5250   1.001522 2.070934e+06 2074087 
   22112   1.5300   1.002808 8.047197e+05 806979 
  -22112   1.5300   1.002605 8.047197e+05 806816 
   22212   1.5300   1.001183 8.047197e+05 805672 
  -22212   1.5300   1.000680 8.047197e+05 805267 
    3324   1.5330   1.000544 1.581696e+06 1582557 
   -3324   1.5330   1.000505 1.581696e+06 1582495 
    3314   1.5330   1.000311 1.581696e+06 1582188 
   -3314   1.5330   1.000269 1.581696e+06 1582121 
   23122   1.6000   0.999173 5.357219e+05 535279 
  -23122   1.6000   1.000739 5.357219e+05 536118 
    2222   1.6100   0.999187 5.053740e+05 504963 
   -2222   1.6100   1.000635 5.053740e+05 505695 
    1112   1.6100   0.999575 5.053740e+05 505159 
   -1112   1.6100   1.000582 5.053740e+05 505668 
    1212   1.6100   1.000576 5.053740e+05 505665 
   -1212   1.6100   1.000443 5.053740e+05 505598 
    2122   1.6100   0.999333 5.053740e+05 505037 
   -2122   1.6100   0.998086 5.053740e+05 504407 
   10225   1.6170   0.998813 1.212865e+06 1211425 
   32112   1.6500   1.001045 4.000450e+05 400463 
  -32112   1.6500   1.004295 4.000450e+05 401763 
   32212   1.6500   1.002015 4.000450e+05 400851 
  -32212   1.6500   1.000605 4.000450e+05 400287 
   13212   1.6600   1.001212 3.772978e+05 377755 
  -13212   1.6600   0.999879 3.772978e+05 377252 
   13112   1.6600   0.999754 3.772978e+05 377205 
  -13112   1.6600   0.998688 3.772978e+05 376803 
   13222   1.6600   0.997925 3.772978e+05 376515 
  -13222   1.6600   0.998092 3.772978e+05 376578 
 9010113   1.6620   1.000824 5.593561e+05 559817 
-9010213   1.6620   1.002437 5.593561e+05 560719 
 9010213   1.6620   1.000558 5.593561e+05 559668 
     227   1.6670   0.999564 1.267488e+06 1266936 
   13114   1.6700   0.999390 7.116572e+05 711223 
  -13114   1.6700   0.998721 7.116572e+05 710747 
   13214   1.6700   0.998066 7.116572e+05 710281 
  -13214   1.6700   0.998337 7.116572e+05 710474 
   33122   1.6700   0.998599 3.558286e+05 355330 
  -33122   1.6700   1.001631 3.558286e+05 356409 
   13224   1.6700   0.997573 7.116572e+05 709930 
  -13224   1.6700   1.001589 7.116572e+05 712788 
   30223   1.6700   0.997982 5.337429e+05 532666 
    3334   1.6720   1.000709 7.033636e+05 703862 
   -3334   1.6720   1.000431 7.033636e+05 703667 
   10115   1.6720   0.999272 8.792045e+05 878564 
  -10215   1.6720   1.001607 8.792045e+05 880617 
   10215   1.6720   0.998540 8.792045e+05 877921 
    2216   1.6750   0.999501 1.036653e+06 1036136 
   -2216   1.6750   1.000538 1.036653e+06 1037210 
    2116   1.6750   1.001000 1.036653e+06 1037689 
   -2116   1.6750   1.001069 1.036653e+06 1037761 
  100333   1.6800   1.002681 5.033498e+05 504699 
   12216   1.6850   0.999370 9.776013e+05 976985 
  -12216   1.6850   1.000672 9.776013e+05 978258 
   12116   1.6850   0.998760 9.776013e+05 976389 
  -12116   1.6850   1.000017 9.776013e+05 977618 
    -217   1.6890   0.999230 1.114076e+06 1113218 
     117   1.6890   0.998386 1.114076e+06 1112278 
     217   1.6890   1.000816 1.114076e+06 1114985 
  203312   1.6900   1.000124 3.164447e+05 316484 
 -203312   1.6900   1.002570 3.164447e+05 317258 
   13124   1.6900   1.000025 6.328894e+05 632905 
  -13124   1.6900   0.999982 6.328894e+05 632878 
  203322   1.6900   0.998652 3.164447e+05 316018 
 -203322   1.6900   0.998285 3.164447e+05 315902 
   42212   1.7100   1.002149 2.813723e+05 281977 
  -42212   1.7100   0.997856 2.813723e+05 280769 
   11114   1.7100   0.998657 5.627445e+05 561989 
  -11114   1.7100   0.999041 5.627445e+05 562205 
   42112   1.7100   0.999548 2.813723e+05 281245 
  -42112   1.7100   1.000564 2.813723e+05 281531 
   12114   1.7100   1.001572 5.627445e+05 563629 
  -12114   1.7100   0.998618 5.627445e+05 561967 
   12214   1.7100   1.002142 5.627445e+05 563950 
  -12214   1.7100   0.999868 5.627445e+05 562670 
   12224   1.7100   0.999535 5.627445e+05 562483 
  -12224   1.7100   0.998656 5.627445e+05 561988 
  -30323   1.7180   1.002330 4.026667e+05 403605 
  -30313   1.7180   0.998131 4.026667e+05 401914 
   30313   1.7180   0.998019 4.026667e+05 401869 
   30323   1.7180   1.001811 4.026667e+05 403396 
  -30213   1.7200   1.000186 3.979579e+05 398032 
   30113   1.7200   0.997399 3.979579e+05 396923 
   21214   1.7200   1.001482 5.306106e+05 531397 
  -21214   1.7200   1.000180 5.306106e+05 530706 
   30213   1.7200   1.001025 3.979579e+05 398366 
   22124   1.7200   1.002230 5.306106e+05 531794 
  -22124   1.7200   0.998284 5.306106e+05 529700 
   32124   1.7200   0.999714 5.306106e+05 530459 
  -32124   1.7200   1.001011 5.306106e+05 531147 
   31214   1.7200   1.000525 5.306106e+05 530889 
  -31214   1.7200   1.000734 5.306106e+05 531000 
   10331   1.7230   0.998318 1.303322e+05 130113 
   23222   1.7500   0.999117 2.223483e+05 222152 
  -23222   1.7500   0.999320 2.223483e+05 222197 
   23112   1.7500   1.000394 2.223483e+05 222436 
  -23112   1.7500   0.997930 2.223483e+05 221888 
   23212   1.7500   1.004505 2.223483e+05 223350 
  -23212   1.7500   1.000466 2.223483e+05 222452 
  -10315   1.7730   1.002902 4.853508e+05 486759 
  -10325   1.7730   0.999016 4.853508e+05 484873 
   10315   1.7730   0.999137 4.853508e+05 484932 
   10325   1.7730   1.002149 4.853508e+05 486394 
    3226   1.7750   0.997604 5.755849e+05 574206 
   -3226   1.7750   1.000368 5.755849e+05 575797 
    3216   1.7750   0.998885 5.755849e+05 574943 
   -3216   1.7750   1.001477 5.755849e+05 576435 
    3116   1.7750   0.998291 5.755849e+05 574601 
   -3116   1.7750   0.998138 5.755849e+05 574513 
    -327   1.7760   0.998445 6.675628e+05 666525 
     327   1.7760   0.999635 6.675628e+05 667319 
     317   1.7760   0.999883 6.675628e+05 667485 
    -317   1.7760   0.999193 6.675628e+05 667024 
   43122   1.8000   1.002187 1.655150e+05 165877 
  -43122   1.8000   1.003824 1.655150e+05 166148 
   53122   1.8100   0.998971 1.560085e+05 155848 
  -53122   1.8100   1.002805 1.560085e+05 156446 
 9010211   1.8120   0.999513 7.708651e+04 77049 
 9010111   1.8120   0.996556 7.708651e+04 76821 
-9010211   1.8120   0.993987 7.708651e+04 76623 
   20325   1.8190   0.999454 3.697890e+05 369587 
  -20325   1.8190   0.998745 3.697890e+05 369325 
   20315   1.8190   1.001230 3.697890e+05 370244 
  -20315   1.8190   0.998499 3.697890e+05 369234 
    3126   1.8200   1.001228 4.411274e+05 441669 
   -3126   1.8200   1.001060 4.411274e+05 441595 
   13324   1.8230   1.000215 2.889069e+05 288969 
  -13324   1.8230   1.000641 2.889069e+05 289092 
   13314   1.8230   1.000024 2.889069e+05 288914 
  -13314   1.8230   1.004611 2.889069e+05 290239 
   13126   1.8300   1.001011 4.157598e+05 416180 
  -13126   1.8300   0.996621 4.157598e+05 414355 
     337   1.8540   0.996787 4.207199e+05 419368 
    -411   1.8600   0.990095 5.800051e+04 57426 
     421   1.8600   0.998026 5.800051e+04 57886 
     411   1.8600   0.996146 5.800051e+04 57777 
   11112   1.8600   0.995724 1.160010e+05 115505 
  -11112   1.8600   0.999681 1.160010e+05 115964 
   11212   1.8600   0.996827 1.160010e+05 115633 
  -11212   1.8600   1.003655 1.160010e+05 116425 
   12122   1.8600   0.994336 1.160010e+05 115344 
  -12122   1.8600   0.999103 1.160010e+05 115897 
   12222   1.8600   1.003664 1.160010e+05 116426 
  -12222   1.8600   1.000345 1.160010e+05 116041 
    -421   1.8600   1.000767 5.800051e+04 58045 
 9902114   1.8750   1.005388 2.122314e+05 213375 
-9902114   1.8750   1.001906 2.122314e+05 212636 
 9902214   1.8750   1.002599 2.122314e+05 212783 
-9902214   1.8750   1.003640 2.122314e+05 213004 
    2126   1.8800   1.002010 3.090290e+05 309650 
   -2126   1.8800   0.999220 3.090290e+05 308788 
    1116   1.8800   1.002094 3.090290e+05 309676 
   -1116   1.8800   1.003621 3.090290e+05 310148 
 9952212   1.8800   0.994421 1.030097e+05 102435 
-9952212   1.8800   0.997295 1.030097e+05 102731 
 9952112   1.8800   1.006614 1.030097e+05 103691 
-9952112   1.8800   1.004275 1.030097e+05 103450 
    2226   1.8800   1.002252 3.090290e+05 309725 
   -2226   1.8800   0.998919 3.090290e+05 308695 
    1216   1.8800   1.000120 3.090290e+05 309066 
   -1216   1.8800   1.002689 3.090290e+05 309860 
   23124   1.8900   0.996604 1.941302e+05 193471 
  -23124   1.8900   1.000179 1.941302e+05 194165 
 9962212   1.8950   1.008156 9.422154e+04 94990 
-9962212   1.8950   1.008687 9.422154e+04 95040 
 9962112   1.8950   1.009376 9.422154e+04 95105 
-9962112   1.8950   1.009292 9.422154e+04 95097 
   22222   1.9000   0.992877 9.146047e+04 90809 
  -22222   1.9000   1.001208 9.146047e+04 91571 
 9912214   1.9000   0.998650 1.829209e+05 182674 
-9912214   1.9000   0.999508 1.829209e+05 182831 
 9912114   1.9000   0.995643 1.829209e+05 182124 
-9912114   1.9000   0.998623 1.829209e+05 182669 
   22122   1.9000   0.999645 9.146047e+04 91428 
  -22122   1.9000   0.992308 9.146047e+04 90757 
   21212   1.9000   0.995643 9.146047e+04 91062 
  -21212   1.9000   0.992975 9.146047e+04 90818 
   21112   1.9000   0.989619 9.146047e+04 90511 
  -21112   1.9000   0.994856 9.146047e+04 90990 
   13116   1.9150   1.001175 2.509471e+05 251242 
  -13116   1.9150   0.999737 2.509471e+05 250881 
   13216   1.9150   0.999637 2.509471e+05 250856 
  -13216   1.9150   1.004897 2.509471e+05 252176 
   13226   1.9150   0.999410 2.509471e+05 250799 
  -13226   1.9150   1.003072 2.509471e+05 251718 
   22224   1.9200   1.000769 1.623900e+05 162515 
  -22224   1.9200   0.998503 1.623900e+05 162147 
   22214   1.9200   1.000893 1.623900e+05 162535 
  -22214   1.9200   0.997204 1.623900e+05 161936 
   22114   1.9200   0.999248 1.623900e+05 162268 
  -22114   1.9200   1.001336 1.623900e+05 162607 
   21114   1.9200   0.997272 1.623900e+05 161947 
  -21114   1.9200   0.997487 1.623900e+05 161982 
    1118   1.9300   0.995886 3.059958e+05 304737 
   -1118   1.9300   0.994785 3.059958e+05 304400 
    2118   1.9300   0.996899 3.059958e+05 305047 
   -2118   1.9300   0.998573 3.059958e+05 305559 
    2228   1.9300   1.000024 3.059958e+05 306003 
   -2228   1.9300   0.998455 3.059958e+05 305523 
    2218   1.9300   0.997256 3.059958e+05 305156 
   -2218   1.9300   1.000197 3.059958e+05 306056 
   23114   1.9400   0.998286 1.441441e+05 143897 
  -23114   1.9400   0.989163 1.441441e+05 142582 
   23214   1.9400   0.993908 1.441441e+05 143266 
  -23214   1.9400   0.997092 1.441441e+05 143725 
   23224   1.9400   0.991612 1.441441e+05 142935 
  -23224   1.9400   0.995850 1.441441e+05 143546 
 9050225   1.9440   0.996509 1.759331e+05 175319 
  103316   1.9500   0.997480 2.036974e+05 203184 
 -103316   1.9500   1.001407 2.036974e+05 203984 
  103326   1.9500   1.003228 2.036974e+05 204355 
 -103326   1.9500   1.001594 2.036974e+05 204022 
   11116   1.9500   1.004318 2.036974e+05 204577 
  -11116   1.9500   1.001304 2.036974e+05 203963 
   11216   1.9500   1.002242 2.036974e+05 204154 
  -11216   1.9500   0.999728 2.036974e+05 203642 
   12126   1.9500   1.000867 2.036974e+05 203874 
  -12126   1.9500   0.998579 2.036974e+05 203408 
   12226   1.9500   0.998746 2.036974e+05 203442 
  -12226   1.9500   0.998422 2.036974e+05 203376 
    -431   1.9683   0.990191 3.043655e+04 30138 
     431   1.9683   0.994626 3.043655e+04 30273 
 9902218   1.9900   1.003436 2.138811e+05 214616 
-9902218   1.9900   1.000561 2.138811e+05 214001 
 9902118   1.9900   1.001884 2.138811e+05 214284 
-9902118   1.9900   0.999289 2.138811e+05 213729 
     219   1.9950   1.002210 2.335288e+05 234045 
     119   1.9950   0.996772 2.335288e+05 232775 
    -219   1.9950   0.997522 2.335288e+05 232950 
     423   2.0000   1.001821 7.554944e+04 75687 
 9922114   2.0000   1.000381 1.007326e+05 100771 
-9922114   2.0000   1.000203 1.007326e+05 100753 
 9922214   2.0000   0.999994 1.007326e+05 100732 
-9922214   2.0000   0.999160 1.007326e+05 100648 
    -413   2.0000   1.005156 7.554944e+04 75939 
     413   2.0000   1.007976 7.554944e+04 76152 
    -423   2.0000   1.005461 7.554944e+04 75962 
 9060225   2.0100   1.005105 1.186025e+05 119208 
     229   2.0180   0.999761 2.035017e+05 203453 
  203316   2.0250   1.000775 1.300981e+05 130199 
 -203316   2.0250   0.997278 1.300981e+05 129744 
  203326   2.0250   0.998193 1.300981e+05 129863 
 -203326   2.0250   1.004911 1.300981e+05 130737 
    3228   2.0300   1.001184 1.683456e+05 168545 
   -3228   2.0300   0.997032 1.683456e+05 167846 
    3218   2.0300   1.004612 1.683456e+05 169122 
   -3218   2.0300   1.000959 1.683456e+05 168507 
    3118   2.0300   0.996616 1.683456e+05 167776 
   -3118   2.0300   0.997288 1.683456e+05 167889 
     329   2.0450   1.000027 1.731053e+05 173110 
     319   2.0450   1.001708 1.731053e+05 173401 
    -319   2.0450   0.998785 1.731053e+05 172895 
    -329   2.0450   1.001304 1.731053e+05 173331 
 9972212   2.1000   1.012888 2.764965e+04 28006 
-9972212   2.1000   1.018602 2.764965e+04 28164 
 9922116   2.1000   1.004485 8.294895e+04 83321 
-9922116   2.1000   0.996878 8.294895e+04 82690 
 9922216   2.1000   0.996926 8.294895e+04 82694 
-9922216   2.1000   1.001423 8.294895e+04 83067 
    3128   2.1000   1.001785 1.105986e+05 110796 
   -3128   2.1000   0.991116 1.105986e+05 109616 
 9972112   2.1000   1.025040 2.764965e+04 28342 
-9972112   2.1000   1.027246 2.764965e+04 28403 
   23126   2.1100   0.996338 7.810805e+04 77822 
  -23126   2.1100   0.992804 7.810805e+04 77546 
     433   2.1121   0.990410 3.856382e+04 38194 
    -433   2.1121   0.995648 3.856382e+04 38396 
 9932214   2.1200   1.001270 4.903172e+04 49094 
-9932214   2.1200   1.000332 4.903172e+04 49048 
 9932114   2.1200   0.996722 4.903172e+04 48871 
-9932114   2.1200   1.000148 4.903172e+04 49039 
    1218   2.1800   0.993676 6.831099e+04 67879 
   -1218   2.1800   0.991173 6.831099e+04 67708 
    2128   2.1800   0.996633 6.831099e+04 68081 
   -2128   2.1800   1.001332 6.831099e+04 68402 
19922119   2.2200   0.993095 6.706408e+04 66601 
-19922119   2.2200   1.001967 6.706408e+04 67196 
19922219   2.2200   0.996599 6.706408e+04 66836 
-19922219   2.2200   0.998463 6.706408e+04 66961 
19932219   2.2500   0.990262 5.593569e+04 55391 
-19932219   2.2500   1.000882 5.593569e+04 55985 
 9903118   2.2500   0.996926 4.474855e+04 44611 
-9903118   2.2500   1.001954 4.474855e+04 44836 
 9903218   2.2500   1.004904 4.474855e+04 44968 
-9903218   2.2500   0.997395 4.474855e+04 44632 
 9903228   2.2500   0.994714 4.474855e+04 44512 
-9903228   2.2500   0.995496 4.474855e+04 44547 
19932119   2.2500   0.996698 5.593569e+04 55751 
-19932119   2.2500   0.985596 5.593569e+04 55130 
  203338   2.2520   1.001105 4.421016e+04 44259 
 -203338   2.2520   1.001896 4.421016e+04 44294 
    4122   2.2865   1.056795 8.970517e+03 9480 
   -4122   2.2865   1.063707 8.970517e+03 9542 
 9080225   2.2970   0.994907 2.103814e+04 20931 
   10431   2.3177   1.158952 3.711110e+03 4301 
  -10431   2.3177   1.164611 3.711110e+03 4322 
   10411   2.3180   1.164844 3.704360e+03 4315 
   10421   2.3180   1.157555 3.704360e+03 4288 
  -10411   2.3180   1.147027 3.704360e+03 4249 
  -10421   2.3180   1.156745 3.704360e+03 4285 
19903129   2.3500   0.997391 3.050157e+04 30422 
-19903129   2.3500   0.997785 3.050157e+04 30434 
 9090225   2.3500   0.977261 1.525078e+04 14904 
  -10413   2.4214   0.886907 5.926215e+03 5256 
  -10423   2.4214   0.882857 5.926215e+03 5232 
   10423   2.4214   0.877626 5.926215e+03 5201 
   10413   2.4214   0.885219 5.926215e+03 5246 
  -20413   2.4270   0.893945 5.727421e+03 5120 
   20413   2.4270   0.917516 5.727421e+03 5255 
   20423   2.4270   0.909659 5.727421e+03 5210 
  -20423   2.4270   0.914024 5.727421e+03 5235 
    4112   2.4500   1.043160 3.318761e+03 3462 
   -4112   2.4500   0.975364 3.318761e+03 3237 
    4212   2.4500   1.010919 3.318761e+03 3355 
   -4212   2.4500   0.994950 3.318761e+03 3302 
    4222   2.4500   0.987718 3.318761e+03 3278 
   -4222   2.4500   1.003085 3.318761e+03 3329 
   20433   2.4595   1.017480 4.697879e+03 4780 
  -20433   2.4595   1.005134 4.697879e+03 4722 
     425   2.4626   0.988402 7.683107e+03 7594 
    -425   2.4626   1.019509 7.683107e+03 7833 
     415   2.4626   1.015344 7.683107e+03 7801 
    -415   2.4626   1.004802 7.683107e+03 7720 
    4232   2.4700   1.038618 2.937558e+03 3051 
   -4232   2.4700   1.011725 2.937558e+03 2972 
    4132   2.4700   1.027044 2.937558e+03 3017 
   -4132   2.4700   1.043384 2.937558e+03 3065 
    4114   2.5200   1.061689 4.328951e+03 4596 
   -4114   2.5200   1.095415 4.328951e+03 4742 
    4214   2.5200   1.114589 4.328951e+03 4825 
   -4214   2.5200   1.069312 4.328951e+03 4629 
    4224   2.5200   1.054990 4.328951e+03 4567 
   -4224   2.5200   0.864875 4.328951e+03 3744 
   10433   2.5351   0.669216 2.960180e+03 1981 
  -10433   2.5351   0.682391 2.960180e+03 2020 
    -435   2.5719   0.845649 3.938988e+03 3331 
     435   2.5719   0.621733 3.938988e+03 2449 
    4322   2.5800   0.214761 1.499341e+03 322 
   -4322   2.5800   0.223431 1.499341e+03 335 
    4312   2.5800   0.223431 1.499341e+03 335 
   -4312   2.5800   0.238105 1.499341e+03 357 
   14122   2.5922   0.201303 1.390937e+03 280 
  -14122   2.5922   0.202022 1.390937e+03 281 
    4314   2.6459   0.185821 2.001922e+03 372 
   -4314   2.6459   0.201307 2.001922e+03 403 
    4324   2.6459   0.184323 2.001922e+03 369 
   -4324   2.6459   0.194813 2.001922e+03 390 
    4332   2.6952   0.079789 7.394467e+02 59 
   -4332   2.6952   0.059504 7.394467e+02 44 
    4334   2.7659   0.035520 9.572178e+02 34 
   -4334   2.7659   0.004179 9.572178e+02 4 
     441   2.9836   0.016035 6.236513e+01 1 
     443   3.0970   0.000000 9.259982e+01 0 
   10441   3.4148   0.000000 4.262161e+00 0 
   20443   3.5107   0.000000 7.017332e+00 0 
   10443   3.5254   0.000000 6.399408e+00 0 
     445   3.5562   0.000000 8.793019e+00 0 
    4422   3.5980   0.000000 2.706817e+00 0 
   -4422   3.5980   0.000000 2.706817e+00 0 
    4412   3.5980   0.000000 2.706817e+00 0 
   -4412   3.5980   0.000000 2.706817e+00 0 
  100441   3.6392   0.000000 1.045049e+00 0 
    4424   3.6565   0.000000 3.750589e+00 0 
   -4424   3.6565   0.000000 3.750589e+00 0 
    4414   3.6565   0.000000 3.750589e+00 0 
   -4414   3.6565   0.000000 3.750589e+00 0 
  100443   3.6861   0.000000 2.335609e+00 0 
   30443   3.7731   0.000000 1.351561e+00 0 
    4432   3.7866   0.000000 8.278052e-01 0 
   -4432   3.7866   0.000000 8.278052e-01 0 
    4434   3.8247   0.000000 1.303321e+00 0 
   -4434   3.8247   0.000000 1.303321e+00 0 
    4444   4.9159   0.000000 1.294630e-03 0 
   -4444   4.9159   0.000000 1.294630e-03 0 
     511   5.2800   0.000000 3.168848e-05 0 
    -511   5.2800   0.000000 3.168848e-05 0 
     521   5.2800   0.000000 3.168848e-05 0 
    -521   5.2800   0.000000 3.168848e-05 0 
    -513   5.3193   0.000000 7.394387e-05 0 
    -523   5.3193   0.000000 7.394387e-05 0 
     513   5.3193   0.000000 7.394387e-05 0 
     523   5.3193   0.000000 7.394387e-05 0 
    -531   5.3668   0.000000 1.818948e-05 0 
     531   5.3668   0.000000 1.818948e-05 0 
    -533   5.4154   0.000000 3.998821e-05 0 
     533   5.4154   0.000000 3.998821e-05 0 
    5122   5.6195   0.000000 7.214168e-06 0 
   -5122   5.6195   0.000000 7.214168e-06 0 
  -10521   5.6800   0.000000 2.447762e-06 0 
  -10511   5.6800   0.000000 2.447762e-06 0 
   10521   5.6800   0.000000 2.447762e-06 0 
   10511   5.6800   0.000000 2.447762e-06 0 
  -10523   5.7300   0.000000 5.329080e-06 0 
  -10513   5.7300   0.000000 5.329080e-06 0 
   10523   5.7300   0.000000 5.329080e-06 0 
   10513   5.7300   0.000000 5.329080e-06 0 
  -20513   5.7800   0.000000 3.866941e-06 0 
  -20523   5.7800   0.000000 3.866941e-06 0 
   20523   5.7800   0.000000 3.866941e-06 0 
   20513   5.7800   0.000000 3.866941e-06 0 
    5232   5.7900   0.000000 2.417764e-06 0 
   -5232   5.7900   0.000000 2.417764e-06 0 
    5132   5.7900   0.000000 2.417764e-06 0 
   -5132   5.7900   0.000000 2.417764e-06 0 
    5112   5.8100   0.000000 2.126589e-06 0 
   -5112   5.8100   0.000000 2.126589e-06 0 
    5222   5.8100   0.000000 2.126589e-06 0 
   -5222   5.8100   0.000000 2.126589e-06 0 
    5212   5.8100   0.000000 2.126589e-06 0 
   -5212   5.8100   0.000000 2.126589e-06 0 
     515   5.8220   0.000000 4.922456e-06 0 
    -525   5.8220   0.000000 4.922456e-06 0 
