#pizz_hydro    pizz_h/P    pizz/pizz_h     e/etarget  
-1.000000e-04 -1.914556e-03  9.935249e-01  1.000014e+00
-2.000000e-04 -3.829113e-03  1.000127e+00  1.000021e+00
-5.000000e-04 -9.572781e-03  9.980228e-01  1.000001e+00
-1.000000e-03 -1.914556e-02  1.000143e+00  1.000030e+00
-2.000000e-03 -3.829113e-02  9.990040e-01  1.000008e+00
-5.000000e-03 -9.572781e-02  9.998258e-01  9.999852e-01
-1.000000e-02 -1.914556e-01  9.964752e-01  1.000038e+00
-2.000000e-02 -3.829113e-01  9.216291e-01  1.000007e+00
-5.000000e-02 -9.572781e-01  6.017157e-01  1.000033e+00
