#pizz_hydro    pizz_h/P    pizz/pizz_h     e/etarget  
-1.000000e-04 -2.469810e-03  9.945164e-01  9.999816e-01
-2.000000e-04 -4.939621e-03  1.004546e+00  9.999993e-01
-5.000000e-04 -1.234905e-02  1.000814e+00  9.999896e-01
-1.000000e-03 -2.469810e-02  9.996398e-01  9.999833e-01
-2.000000e-03 -4.939621e-02  1.000096e+00  9.999632e-01
-5.000000e-03 -1.234905e-01  9.995040e-01  9.999612e-01
-1.000000e-02 -2.469810e-01  9.857296e-01  9.999851e-01
-2.000000e-02 -4.939621e-01  8.541294e-01  1.000009e+00
-5.000000e-02 -1.234905e+00  5.046304e-01  9.999677e-01
